FIPS,2014 RPL_THEME2,2015 RPL_THEME2,2016 RPL_THEME2,2017 RPL_THEME2,2018 RPL_THEME2,2019 RPL_THEME2,2020 RPL_THEME2
13117,6.18,6.67,7.16,6.65,6.14,15.47,24.79
13119,65.49,71.95,78.41,81.66,84.91,89.2,93.48
13121,14.55,13.48,12.42,11.83,11.24,19.66,28.07
13123,45.62,48.3,50.97,50.3,49.63,71.82,94.02
13125,34.93,25.79,16.65,26.47,36.29,41.84,47.39
13127,78.38,81.14,83.89,82.51,81.12,77.18,73.23
13129,45.97,67.2,88.44,88.18,87.93,87.98,88.03
13131,96.08,97.1,98.12,97.88,97.64,97.98,98.31
13133,31.9,39.89,47.88,50.0,52.12,50.26,48.41
13135,36.61,35.8,34.99,34.11,33.24,50.85,68.46
13137,34.89,36.8,38.71,36.0,33.3,46.16,59.01
13139,40.88,40.05,39.22,37.58,35.94,53.18,70.43
13141,13.75,12.48,11.21,15.33,19.45,36.04,52.64
13143,89.88,91.44,93.0,91.31,89.62,63.44,37.27
13145,22.73,30.9,39.06,39.27,39.48,22.16,4.84
13147,68.86,77.25,85.64,84.99,84.34,72.96,61.58
13149,77.52,77.06,76.6,63.83,51.07,70.24,89.4
13151,47.41,48.02,48.62,47.36,46.1,52.37,58.63
13153,48.46,51.74,55.01,56.76,58.52,59.64,60.76
13155,67.05,78.43,89.81,86.52,83.22,70.71,58.21
13157,31.61,28.3,24.99,28.84,32.7,46.41,60.12
13159,72.59,69.3,66.0,57.91,49.82,60.53,71.23
13161,71.16,81.4,91.63,91.24,90.86,83.78,76.7
13163,88.83,91.66,94.49,86.86,79.24,86.15,93.06
13165,98.09,86.32,74.56,65.9,57.24,45.18,33.13
13167,37.25,42.23,47.21,42.36,37.5,37.29,37.08
13169,65.62,65.66,65.71,62.29,58.87,40.05,21.23
13171,24.2,19.06,13.91,9.75,5.6,5.1,4.61
13173,93.31,93.42,93.54,90.54,87.55,44.55,1.56
13175,73.99,74.16,74.34,76.57,78.8,79.83,80.87
13177,34.93,30.34,25.76,30.63,35.5,44.28,53.06
13179,66.51,64.87,63.23,66.22,69.21,72.54,75.88
13181,54.31,56.0,57.69,67.11,76.54,78.82,81.09
13183,68.48,75.34,82.2,85.12,88.03,92.31,96.59
13185,49.44,43.26,37.09,34.22,31.36,33.82,36.28
13187,5.57,12.06,18.56,15.44,12.32,7.41,2.51
13189,87.84,88.9,89.97,88.17,86.37,74.36,62.35
13191,71.25,79.08,86.91,86.24,85.58,52.0,18.43
13193,62.85,61.92,61.0,47.23,33.46,50.34,67.22
13195,50.46,66.25,82.04,75.72,69.4,76.76,84.12
13197,78.83,81.18,83.54,58.93,34.32,63.24,92.17
13199,88.76,89.26,89.75,90.61,91.47,81.82,72.18
13201,93.6,89.35,85.1,74.88,64.66,56.86,49.05
13205,80.17,82.08,83.99,84.22,84.46,86.39,88.32
13207,16.08,14.26,12.45,10.38,8.31,16.7,25.08
13209,26.71,21.87,17.03,20.15,23.27,41.34,59.42
13211,54.06,60.85,67.65,49.14,30.63,29.18,27.72
13213,76.95,73.14,69.34,56.36,43.39,43.62,43.86
13215,87.97,87.85,87.74,86.3,84.85,85.92,86.98
13217,72.17,75.91,79.66,79.58,79.5,78.88,78.26
13219,10.92,15.55,20.18,21.49,22.8,39.25,55.7
13221,28.78,41.0,53.23,45.68,38.14,47.0,55.86
13223,33.65,36.0,38.36,34.89,31.42,32.84,34.25
13225,16.87,24.12,31.36,48.96,66.57,70.12,73.68
13227,25.41,26.94,28.46,26.7,24.93,31.94,38.96
13229,93.98,94.42,94.87,94.08,93.28,73.66,54.04
13231,62.88,39.66,16.43,11.86,7.29,4.54,1.78
13233,77.78,81.34,84.91,82.9,80.9,87.34,93.79
13235,35.12,51.52,67.91,75.13,82.36,69.09,55.82
13237,70.07,51.84,33.62,29.82,26.01,43.62,61.23
13239,72.65,83.08,93.51,93.73,93.95,74.33,54.71
13241,34.42,34.58,34.73,41.8,48.87,53.84,58.82
13243,99.71,99.56,99.4,99.4,99.4,95.8,92.2
13245,82.78,80.61,78.45,75.47,72.49,74.28,76.07
13247,54.47,50.62,46.77,47.46,48.14,61.08,74.03
13249,98.15,96.5,94.84,90.64,86.44,70.68,54.93
13251,88.06,82.38,76.7,65.92,55.14,54.02,52.9
13253,74.69,81.94,89.18,84.58,79.97,81.41,82.85
13255,83.29,85.14,86.98,88.64,90.29,79.15,68.01
13257,53.87,53.94,54.0,55.13,56.26,59.62,62.99
13259,66.48,62.64,58.8,39.0,19.2,47.15,75.11
13261,81.31,79.83,78.35,72.06,65.78,70.42,75.05
13263,82.55,60.09,37.63,52.93,68.23,67.55,66.87
13265,58.64,66.07,73.51,81.2,88.89,78.35,67.82
13267,59.06,53.27,47.47,48.17,48.87,60.42,71.96
13269,50.14,55.41,60.68,65.92,71.16,77.8,84.44
13271,39.41,29.75,20.09,16.43,12.77,39.6,66.42
13273,95.86,93.38,90.89,89.65,88.41,76.73,65.05
13275,89.97,91.5,93.03,93.64,94.24,95.08,95.93
13277,82.46,84.83,87.2,81.34,75.49,75.4,75.3
13279,84.81,85.29,85.77,89.7,93.63,94.32,95.0
13281,41.99,35.56,29.13,34.4,39.67,23.78,7.89
13283,93.76,71.46,49.16,70.67,92.17,90.88,89.59
13285,90.48,89.36,88.25,86.4,84.56,84.91,85.26
13287,99.49,99.6,99.71,98.63,97.55,96.77,95.99
13289,75.14,72.8,70.46,76.49,82.52,55.36,28.2
13291,46.77,48.95,51.13,47.86,44.6,42.52,40.45
13293,69.85,71.03,72.21,64.66,57.12,47.62,38.13
13295,70.68,71.38,72.08,72.21,72.33,67.31,62.29
13297,43.97,50.13,56.29,54.66,53.04,54.21,55.38
13299,88.95,90.52,92.1,90.75,89.4,72.08,54.77
13301,96.69,82.49,68.29,64.34,60.39,58.73,57.07
13303,53.04,57.56,62.08,70.95,79.82,74.03,68.24
13305,84.65,73.84,63.04,55.41,47.79,54.05,60.31
13307,79.91,86.85,93.79,95.08,96.37,97.55,98.73
13309,14.42,14.86,15.31,8.49,1.66,0.96,0.25
13311,36.84,35.88,34.93,31.14,27.35,29.28,31.22
13313,46.48,44.65,42.82,39.92,37.03,58.98,80.94
13315,49.63,41.07,32.51,23.94,15.38,29.14,42.9
13317,92.65,91.39,90.13,87.95,85.77,74.8,63.84
13319,85.67,86.12,86.56,73.4,60.24,56.17,52.1
13321,79.94,83.92,87.9,90.51,93.12,86.92,80.71
15001,33.37,32.11,30.85,33.81,36.77,52.37,67.98
15003,4.58,4.54,4.49,4.58,4.68,13.63,22.57
15005,7.39,16.35,25.31,16.5,7.7,3.94,0.19
15007,10.0,9.8,9.61,11.64,13.66,19.9,26.13
15009,12.0,12.44,12.89,12.78,12.67,24.89,37.11
16001,14.96,14.69,14.42,12.12,9.81,13.37,16.93
16003,68.26,65.38,62.5,62.21,61.92,36.91,11.9
16005,53.52,50.43,47.34,51.29,55.24,55.32,55.41
16007,62.05,59.87,57.69,61.05,64.41,51.62,38.83
16009,85.48,83.28,81.09,87.2,93.31,87.14,80.97
16011,48.33,46.85,45.37,54.16,62.94,72.21,81.48
16013,22.41,30.1,37.79,33.98,30.18,50.62,71.07
16015,20.82,23.42,26.01,21.16,16.3,14.36,12.41
16017,35.59,43.79,51.99,45.21,38.43,29.51,20.59
16019,45.75,44.49,43.23,45.28,47.34,54.48,61.62
16021,78.13,72.83,67.53,53.62,39.7,36.22,32.75
16023,65.78,49.03,32.28,39.34,46.39,33.65,20.91
16025,89.02,91.74,94.46,79.96,65.46,61.04,56.62
16027,66.32,61.8,57.27,57.37,57.47,60.96,64.45
16029,40.24,38.42,36.61,30.04,23.46,16.98,10.5
16031,24.96,34.99,45.02,52.26,59.5,65.94,72.37
16033,99.17,80.12,61.06,53.98,46.9,38.38,29.85
16035,45.43,47.74,50.05,48.42,46.8,41.9,37.01
16037,27.09,36.62,46.16,50.89,55.62,41.13,26.64
16039,32.19,29.13,26.07,35.16,44.25,63.96,83.67
16041,29.74,32.73,35.72,32.22,28.72,22.1,15.47
16043,23.3,23.42,23.53,21.76,19.99,44.35,68.71
16045,80.48,86.52,92.55,94.97,97.39,97.38,97.36
16047,59.5,53.55,47.6,47.96,48.33,71.03,93.73
16049,62.88,61.27,59.66,59.47,59.28,68.46,77.63
16051,28.91,29.53,30.15,21.25,12.35,16.57,20.78
16053,43.2,36.24,29.29,35.51,41.74,57.64,73.55
16055,54.89,56.1,57.31,55.05,52.79,35.95,19.1
16057,0.57,0.72,0.86,0.84,0.83,0.46,0.1
16059,35.43,37.57,39.7,38.36,37.03,43.84,50.64
16061,59.79,68.27,76.76,81.8,86.85,86.7,86.54
16063,22.22,20.58,18.94,23.0,27.06,53.87,80.68
16065,3.44,3.55,3.66,3.98,4.3,2.88,1.46
16067,61.73,61.56,61.38,70.31,79.24,76.53,73.81
16069,66.35,69.88,73.42,77.28,81.15,64.84,48.54
16071,66.7,70.86,75.01,75.47,75.93,83.49,91.06
16073,91.12,90.76,90.39,88.54,86.69,92.54,98.38
16075,82.74,66.68,50.62,61.65,72.68,81.32,89.97
16077,86.82,90.1,93.38,68.48,43.58,66.11,88.64
16079,52.79,54.14,55.49,60.01,64.53,69.12,73.71
16081,32.54,27.92,23.3,14.56,5.83,9.41,12.99
16083,65.52,58.96,52.4,51.62,50.84,60.27,69.7
16085,13.53,21.54,29.54,33.2,36.87,19.92,2.96
16087,99.59,99.26,98.92,99.38,99.84,99.64,99.43
17001,45.46,52.24,59.03,57.49,55.94,48.94,41.95
17003,99.3,99.57,99.84,99.86,99.87,95.51,91.15
17005,12.54,12.96,13.37,10.08,6.78,8.16,9.55
17007,22.13,34.02,45.91,50.08,54.25,61.85,69.45
17009,1.02,1.29,1.56,2.12,2.67,7.85,13.02
17011,46.74,54.24,61.73,62.82,63.9,65.31,66.71
17013,31.14,34.02,36.9,43.44,49.98,33.65,17.31
17015,45.14,33.84,22.54,21.64,20.73,15.66,10.6
17017,62.3,61.19,60.08,61.58,63.07,72.2,81.32
17019,1.31,1.52,1.72,1.39,1.05,3.14,5.22
17021,43.65,51.72,59.79,45.19,30.6,22.67,14.74
17023,67.69,73.83,79.97,81.52,83.06,68.78,54.49
17025,89.3,91.36,93.41,95.16,96.91,84.0,71.1
17027,10.32,10.73,11.14,12.27,13.4,11.34,9.29
17029,9.26,8.39,7.51,14.8,22.09,14.21,6.33
17031,13.63,12.93,12.23,10.84,9.46,24.48,39.5
17033,24.71,27.65,30.6,30.64,30.69,30.12,29.54
17035,53.2,61.97,70.74,61.81,52.88,30.42,7.96
17037,3.98,5.64,7.29,8.01,8.72,13.54,18.36
17039,17.38,15.39,13.4,16.17,18.94,12.2,5.47
17041,27.41,21.71,16.01,26.98,37.95,38.12,38.29
17043,4.27,4.14,4.01,3.9,3.79,11.16,18.52
17045,64.53,70.69,76.85,79.24,81.63,68.12,54.61
17047,65.3,64.66,64.02,67.06,70.11,70.45,70.78
17049,42.63,38.93,35.24,32.34,29.45,39.74,50.03
17051,36.55,39.13,41.71,45.96,50.21,57.94,65.66
17053,46.16,61.68,77.2,78.57,79.94,62.54,45.13
17055,92.58,90.35,88.12,90.97,93.82,77.16,60.5
17057,37.63,46.6,55.56,59.18,62.81,37.18,11.55
17059,72.37,83.54,94.72,96.48,98.25,94.19,90.13
17061,50.56,50.56,50.56,50.46,50.37,36.77,23.17
17063,34.32,24.9,15.47,14.85,14.23,20.85,27.47
17065,64.12,53.37,42.63,56.78,70.93,68.36,65.79
17067,32.76,28.94,25.12,26.82,28.53,28.98,29.44
17069,91.79,58.71,25.63,33.46,41.29,40.73,40.17
17071,67.59,76.2,84.81,63.86,42.92,25.97,9.01
17073,31.36,27.64,23.91,27.11,30.31,36.83,43.35
17075,46.61,52.74,58.87,55.83,52.79,59.44,66.1
17077,2.52,2.53,2.55,5.8,9.04,19.18,29.31
17079,19.17,25.38,31.58,44.42,57.27,58.94,60.6
17081,58.07,67.76,77.46,82.01,86.56,80.79,75.02
17083,26.58,25.31,24.04,16.81,9.58,7.43,5.28
17085,21.52,19.85,18.18,20.04,21.9,27.69,33.48
17087,23.46,22.44,21.43,24.08,26.74,28.62,30.49
17089,19.29,20.04,20.79,21.82,22.86,36.29,49.71
17091,82.87,81.79,80.71,66.46,52.21,58.1,64.0
17093,10.82,15.3,19.77,20.23,20.69,35.54,50.38
17095,55.71,55.18,54.66,50.33,46.0,45.82,45.64
17097,15.03,15.12,15.22,14.42,13.63,27.75,41.88
17099,35.66,30.85,26.04,31.58,37.12,43.45,49.78
17101,29.07,41.98,54.89,55.81,56.73,44.82,32.91
17103,10.35,15.25,20.15,18.98,17.8,22.32,26.83
17105,31.26,42.02,52.79,61.2,69.6,54.94,40.29
17107,37.28,35.44,33.59,22.26,10.92,7.2,3.47
17109,3.63,3.47,3.31,3.87,4.43,3.54,2.64
17111,8.79,8.22,7.64,7.75,7.86,18.22,28.58
17113,2.77,2.7,2.64,2.68,2.71,4.78,6.84
17115,62.72,68.18,73.64,74.37,75.1,61.2,47.29
17117,44.92,49.95,54.98,47.43,39.89,31.0,22.12
17119,18.82,19.79,20.76,22.97,25.18,27.89,30.59
17121,94.91,92.79,90.67,92.14,93.6,78.34,63.08
17123,19.04,17.58,16.11,17.72,19.33,17.5,15.66
17125,72.52,71.17,69.82,75.66,81.5,55.88,30.27
17127,71.22,77.92,84.62,89.02,93.41,63.96,34.5
17129,16.11,35.61,55.11,50.88,46.64,32.46,18.27
17131,66.13,46.12,26.11,28.9,31.68,25.77,19.86
17133,6.11,5.94,5.76,5.34,4.93,4.84,4.74
17135,44.22,43.46,42.69,31.2,19.71,14.24,8.78
17137,42.69,41.58,40.46,46.99,53.52,53.67,53.82
17139,62.66,52.54,42.41,34.36,26.3,26.2,26.1
17141,21.59,25.09,28.59,32.16,35.72,45.87,56.02
17143,42.79,40.83,38.87,43.96,49.06,55.24,61.43
17145,25.15,31.26,37.38,47.38,57.37,55.32,53.28
17147,9.52,11.48,13.44,14.64,15.85,11.98,8.12
17149,66.92,62.82,58.71,68.36,78.0,76.36,74.73
17151,39.89,48.71,57.53,52.04,46.55,61.22,75.88
17153,86.31,81.95,77.59,74.34,71.09,69.71,68.33
17155,8.98,10.81,12.64,18.07,23.5,26.3,29.09
17157,36.77,28.36,19.96,22.97,25.98,29.35,32.72
17159,73.64,74.44,75.23,69.58,63.93,74.12,84.31
17161,51.99,52.94,53.9,59.54,65.17,74.83,84.5
17163,59.31,56.76,54.22,50.42,46.61,51.3,55.98
17165,84.46,87.54,90.61,93.41,96.21,89.59,82.97
17167,47.79,46.12,44.44,47.91,51.38,51.27,51.15
17169,30.91,49.84,68.77,77.55,86.34,69.98,53.63
17171,73.67,54.84,36.01,34.21,32.41,31.2,29.98
17173,30.18,28.78,27.38,23.43,19.48,15.74,12.0
17175,44.83,45.96,47.09,42.95,38.81,22.48,6.14
17177,73.77,77.3,80.83,83.51,86.18,80.49,74.79
17179,20.69,19.91,19.13,21.68,24.23,20.15,16.07
17181,60.3,57.91,55.52,66.12,76.73,62.76,48.79
17183,86.15,86.84,87.52,88.03,88.54,82.54,76.54
17185,30.88,37.89,44.89,47.15,49.41,68.34,87.27
17187,40.69,34.21,27.73,36.72,45.72,51.82,57.92
17189,11.97,12.12,12.26,13.4,14.55,15.87,17.19
17191,68.51,63.82,59.12,67.81,76.5,69.86,63.21
17193,76.79,81.17,85.55,88.9,92.26,82.0,71.74
17195,60.33,62.52,64.72,61.73,58.74,66.22,73.71
17197,17.13,16.79,16.46,15.32,14.17,27.39,40.61
17199,50.88,56.24,61.6,65.39,69.18,69.08,68.97
17201,67.37,68.69,70.01,70.6,71.19,78.56,85.93
17203,16.62,14.93,13.24,14.27,15.31,14.31,13.3
18001,30.21,33.35,36.49,33.74,30.98,32.03,33.07
18003,49.63,52.04,54.44,56.34,58.23,66.46,74.7
18005,37.41,33.94,30.47,31.82,33.17,46.17,59.17
18007,78.89,80.74,82.59,87.78,92.96,91.77,90.58
18009,97.23,92.62,88.0,86.36,84.72,70.6,56.49
18011,10.57,11.35,12.13,13.21,14.29,19.72,25.14
18013,22.19,21.34,20.5,17.16,13.82,19.11,24.41
18015,27.48,32.14,36.8,34.1,31.39,27.87,24.35
18017,64.72,59.38,54.03,61.58,69.12,76.32,83.51
18019,30.12,27.04,23.97,22.1,20.22,24.59,28.96
18021,56.86,64.39,71.92,75.9,79.88,82.51,85.14
18023,60.2,57.48,54.76,54.9,55.05,62.82,70.59
18025,88.48,87.65,86.82,75.96,65.11,43.54,21.96
18027,28.3,34.24,40.18,43.7,47.21,53.94,60.66
18029,21.68,21.3,20.92,21.81,22.7,20.76,18.81
18031,70.2,74.8,79.4,69.42,59.44,31.28,3.12
18033,68.13,64.32,60.52,66.34,72.17,47.4,22.63
18035,34.99,29.7,24.42,24.53,24.64,25.82,26.99
18037,19.99,17.42,14.84,17.78,20.73,26.55,32.37
18039,71.35,71.28,71.22,70.46,69.69,75.25,80.81
18041,90.89,91.02,91.15,88.49,85.83,88.07,90.32
18043,37.47,35.13,32.79,30.48,28.18,28.82,29.47
18045,71.7,63.55,55.4,50.42,45.43,57.6,69.76
18047,36.33,37.48,38.62,47.9,57.18,53.88,50.57
18049,69.53,66.65,63.77,57.71,51.64,50.24,48.85
18051,25.85,36.1,46.35,54.39,62.43,55.37,48.31
18053,72.4,73.54,74.69,79.61,84.53,70.35,56.17
18055,66.67,64.0,61.32,61.83,62.34,55.42,48.5
18057,10.67,10.92,11.17,11.64,12.1,21.56,31.03
18059,32.41,32.01,31.61,25.34,19.07,21.96,24.86
18061,52.15,54.18,56.22,48.1,39.99,25.93,11.87
18063,11.68,14.74,17.8,19.54,21.27,19.81,18.36
18065,52.44,57.28,62.11,59.48,56.86,41.78,26.7
18067,84.91,86.07,87.23,86.42,85.61,76.9,68.2
18069,15.22,13.42,11.62,11.72,11.81,17.3,22.79
18071,47.47,44.97,42.47,53.66,64.85,70.98,77.12
18073,42.85,36.55,30.25,40.12,49.98,55.02,60.06
18075,90.16,87.98,85.8,87.72,89.65,73.74,57.83
18077,64.41,58.78,53.14,53.57,54.0,45.76,37.52
18079,78.67,73.39,68.1,62.68,57.27,51.39,45.51
18081,23.59,26.96,30.34,29.88,29.42,28.6,27.78
18083,35.69,46.23,56.77,68.56,80.36,79.99,79.63
18085,18.94,24.28,29.61,35.92,42.22,55.66,69.1
18087,11.27,11.36,11.46,13.15,14.84,30.97,47.1
18089,70.04,69.54,69.05,67.88,66.7,72.96,79.22
18091,31.87,33.85,35.82,37.41,39.0,41.26,43.51
18093,66.89,66.94,66.99,71.51,76.03,64.99,53.95
18095,74.34,75.39,76.44,79.19,81.95,81.06,80.17
18097,59.44,59.41,59.38,58.2,57.02,67.8,78.58
18099,34.48,35.77,37.06,35.6,34.13,42.66,51.18
18101,26.87,32.97,39.06,55.86,72.65,48.95,25.24
18103,51.61,48.63,45.65,52.22,58.8,47.11,35.42
18105,1.18,1.19,1.21,1.26,1.31,1.34,1.37
18107,56.38,54.31,52.24,52.13,52.02,58.0,63.97
18109,35.59,34.76,33.94,35.37,36.8,23.82,10.85
18111,54.25,41.96,29.67,43.47,57.27,65.57,73.87
18113,51.7,56.79,61.89,56.91,51.93,54.77,57.61
18115,15.95,14.94,13.94,10.6,7.26,6.48,5.7
18117,75.58,81.95,88.32,91.47,94.62,92.66,90.71
18119,46.93,41.55,36.17,40.39,44.6,31.26,17.92
18121,9.77,13.32,16.87,23.7,30.53,35.25,39.97
18123,14.17,19.23,24.29,34.91,45.53,27.08,8.63
18125,32.95,43.12,53.3,49.2,45.11,28.41,11.71
18127,12.61,12.78,12.96,14.25,15.54,14.69,13.84
18129,30.75,22.95,15.15,11.62,8.09,5.98,3.88
18131,56.96,60.27,63.58,62.98,62.37,54.45,46.53
18133,16.75,15.7,14.65,13.01,11.37,7.72,4.07
18135,82.49,85.52,88.54,87.26,85.99,85.23,84.47
18137,36.36,33.85,31.33,34.49,37.66,38.61,39.56
18139,69.5,74.61,79.72,58.58,37.44,34.89,32.34
18141,53.07,49.06,45.05,46.1,47.15,52.81,58.47
18143,83.09,57.59,32.09,41.36,50.62,46.73,42.84
18145,52.98,45.06,37.15,33.75,30.34,25.66,20.97
18147,13.15,14.32,15.5,18.76,22.03,14.45,6.87
18149,78.06,63.59,49.12,41.99,34.86,29.73,24.6
18151,32.22,27.02,21.81,24.12,26.42,16.55,6.68
18153,41.93,53.31,64.69,63.85,63.01,56.34,49.68
18155,75.68,81.89,88.09,87.71,87.33,79.4,71.48
18157,2.96,2.99,3.02,3.39,3.76,5.56,7.35
18159,77.49,60.22,42.95,35.96,28.97,25.94,22.92
18161,21.97,28.98,35.98,32.83,29.67,32.42,35.17
18163,40.31,41.92,43.52,44.74,45.97,46.94,47.9
18165,82.27,83.05,83.83,86.87,89.91,85.82,81.73
18167,37.57,39.83,42.09,46.18,50.27,41.96,33.64
18169,62.08,51.86,41.64,40.64,39.64,41.89,44.14
18171,57.56,57.84,58.13,66.36,74.59,44.84,15.09
18173,10.95,17.05,23.15,23.28,23.4,24.51,25.62
18175,80.61,75.13,69.66,73.7,77.75,56.72,35.68
18177,85.64,84.56,83.48,86.14,88.79,85.69,82.59
18179,56.42,59.51,62.59,53.6,44.6,37.8,31.0
18181,54.03,49.9,45.78,54.55,63.32,71.11,78.9
18183,41.93,44.18,46.42,45.22,44.03,35.73,27.43
19001,41.23,52.47,63.71,61.18,58.64,37.82,17.0
19003,27.28,28.4,29.51,23.38,17.26,12.62,7.99
19005,17.48,17.5,17.51,20.12,22.73,35.26,47.8
19007,43.58,44.06,44.54,54.56,64.57,52.6,40.64
19009,21.74,19.93,18.12,19.38,20.63,16.76,12.89
19011,27.22,24.91,22.6,20.98,19.36,15.02,10.69
19013,9.23,8.96,8.69,12.62,16.56,27.39,38.22
19015,23.62,23.86,24.1,21.92,19.74,12.72,5.7
19017,6.56,6.62,6.69,8.2,9.71,15.02,20.34
19019,15.79,18.37,20.95,36.75,52.56,33.95,15.34
19021,36.13,42.2,48.26,44.38,40.5,42.38,44.27
19023,19.8,19.62,19.45,21.68,23.91,25.1,26.29
19025,55.43,51.3,47.18,45.67,44.16,33.04,21.93
19027,58.39,52.18,45.97,41.28,36.58,34.33,32.08
19029,81.18,76.66,72.14,57.48,42.82,39.04,35.26
19031,28.62,22.12,15.63,12.84,10.06,9.04,8.02
19033,23.69,29.1,34.51,40.75,46.99,38.72,30.46
19035,22.64,28.21,33.78,47.42,61.06,39.36,17.66
19037,67.24,63.42,59.6,41.84,24.07,29.59,35.11
19039,81.28,63.21,45.14,44.92,44.7,67.21,89.72
19041,38.84,47.47,56.1,63.42,70.74,69.76,68.78
19043,32.57,38.35,44.13,39.42,34.7,39.87,45.04
19045,48.01,56.68,65.36,62.94,60.52,59.08,57.64
19047,53.8,52.24,50.68,58.82,66.95,81.61,96.28
19049,14.33,10.97,7.61,7.22,6.84,11.95,17.06
19051,74.02,72.67,71.31,51.91,32.51,32.66,32.81
19053,66.13,63.47,60.81,52.28,43.74,29.78,15.82
19055,40.02,45.52,51.03,37.53,24.04,14.18,4.33
19057,82.71,84.21,85.71,87.33,88.95,89.94,90.93
19059,17.8,19.77,21.74,31.66,41.58,34.8,28.01
19061,19.61,21.48,23.34,23.74,24.13,27.9,31.67
19063,25.82,35.56,45.3,51.89,58.48,58.23,57.99
19065,31.1,41.32,51.54,61.19,70.84,52.58,34.31
19067,82.04,72.33,62.62,68.8,74.98,62.48,49.97
19069,71.6,75.22,78.83,70.69,62.56,66.62,70.69
19071,62.08,59.74,57.4,43.42,29.45,19.32,9.2
19073,78.54,74.26,69.98,71.65,73.32,74.1,74.89
19075,27.7,26.95,26.2,25.02,23.85,15.74,7.64
19077,60.74,58.26,55.78,61.1,66.41,55.22,44.02
19079,46.35,38.63,30.91,24.56,18.21,29.5,40.8
19081,22.16,21.24,20.31,21.3,22.29,31.8,41.31
19083,21.36,20.47,19.58,16.27,12.96,24.1,35.23
19085,37.98,41.99,46.0,40.08,34.16,21.79,9.42
19087,36.39,49.95,63.51,63.1,62.69,60.24,57.8
19089,58.9,51.94,44.99,52.07,59.15,38.42,17.7
19091,78.86,77.02,75.17,57.94,40.72,50.28,59.83
19093,72.05,63.46,54.86,52.66,50.46,31.36,12.25
19095,21.81,26.62,31.42,24.18,16.94,18.69,20.43
19097,36.2,47.71,59.22,55.5,51.77,29.44,7.1
19099,40.43,38.04,35.66,39.88,44.09,41.78,39.47
19101,2.61,3.32,4.04,6.84,9.65,19.79,29.92
19103,0.83,0.86,0.89,0.74,0.6,1.43,2.26
19105,36.13,31.24,26.36,18.84,11.33,24.32,37.3
19107,39.22,39.55,39.89,39.72,39.54,41.82,44.11
19109,20.95,25.15,29.35,47.9,66.44,64.68,62.92
19111,58.01,67.42,76.82,77.52,78.22,53.68,29.15
19113,17.38,16.38,15.38,17.82,20.25,26.0,31.76
19115,24.29,28.78,33.27,25.7,18.12,29.67,41.22
19117,52.75,54.02,55.3,64.79,74.28,74.92,75.56
19119,21.33,22.76,24.2,24.5,24.8,23.32,21.83
19121,27.38,24.53,21.68,22.7,23.72,18.72,13.72
19123,33.05,45.21,57.37,62.55,67.72,45.7,23.68
19125,16.81,18.08,19.36,25.83,32.31,33.14,33.96
19127,54.54,51.22,47.91,49.55,51.19,64.84,78.49
19129,48.84,46.36,43.87,44.5,45.14,34.0,22.85
19131,30.98,29.82,28.65,34.48,40.31,39.4,38.48
19133,36.04,30.66,25.28,40.92,56.57,42.99,29.41
19135,52.05,54.78,57.5,47.3,37.09,23.66,10.22
19137,97.04,96.93,96.82,96.37,95.92,60.93,25.94
19139,47.31,47.38,47.44,47.71,47.98,60.22,72.47
19141,26.93,27.49,28.05,33.36,38.68,42.86,47.04
19143,21.65,26.74,31.84,36.76,41.67,60.88,80.08
19145,47.69,45.74,43.78,42.65,41.52,32.72,23.93
19147,38.01,42.63,47.25,41.2,35.15,43.18,51.21
19149,30.05,43.63,57.21,58.22,59.22,56.84,54.46
19151,28.21,30.66,33.11,33.78,34.45,40.22,45.99
19153,28.37,31.04,33.72,31.4,29.07,44.34,59.61
19155,59.15,64.44,69.72,66.25,62.78,67.99,73.2
19157,21.49,19.6,17.7,13.44,9.17,9.66,10.15
19159,67.49,75.15,82.81,74.39,65.97,62.0,58.02
19161,25.09,26.57,28.05,38.03,48.01,47.45,46.88
19163,26.42,26.0,25.57,26.23,26.9,37.99,49.08
19165,46.51,44.25,41.99,53.16,64.34,40.86,17.38
19167,13.21,13.44,13.66,11.34,9.01,16.73,24.44
19169,0.03,0.1,0.16,0.11,0.06,0.24,0.41
19171,87.42,74.28,61.13,56.05,50.97,59.98,69.0
19173,57.05,56.14,55.24,56.75,58.26,64.26,70.27
19175,64.02,68.54,73.07,72.94,72.81,67.42,62.03
19177,34.22,33.2,32.19,37.54,42.88,46.39,49.9
19179,70.9,64.48,58.07,57.98,57.88,73.91,89.94
19181,42.57,46.58,50.59,37.68,24.77,21.88,19.0
19183,38.62,51.08,63.55,55.6,47.66,56.32,64.99
19185,75.39,80.22,85.04,84.94,84.85,75.18,65.5
19187,59.92,54.47,49.03,48.95,48.87,40.24,31.6
19189,18.66,23.46,28.27,38.8,49.32,56.82,64.32
19191,2.83,2.58,2.32,2.9,3.47,4.17,4.87
19193,63.23,65.49,67.75,67.37,66.99,75.59,84.18
19195,73.29,59.57,45.85,50.96,56.06,31.08,6.11
19197,35.56,55.72,75.87,82.6,89.33,93.14,96.94
20001,95.96,90.1,84.24,79.38,74.53,65.29,56.05
20003,95.32,89.02,82.71,73.05,63.39,68.74,74.09
20005,81.63,66.4,51.16,41.62,32.09,27.22,22.34
20007,54.31,48.54,42.76,57.72,72.68,78.08,83.48
